timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1.68734E+12,338,BMS Launch,200,OK,Thread Group 1-28,text,TRUE,,1778,0,10,10,http://10.254.152.98:8080/user/login,0,0,0
1.68734E+12,2156,Login,200,OK,Thread Group 1-27,text,TRUE,,687688,0,10,10,https://10.254.152.98/home,0,0,0
1.68734E+12,135,Logout,200,OK,Thread Group 1-18,text,TRUE,,1778,0,10,10,https://10.254.152.98/user/login,0,0,0
1.68734E+12,10020,Open Project,200,OK,Thread Group 1-24,text,TRUE,,707350,0,10,10,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&url=%2Ffin5%2Fdemo%3FprojectRef%3D%401eedac62-ea569755%26title%3DshowSettings,0,0,0
1.68734E+12,10001,Device Graphs,200,OK,Thread Group 1-20,text,TRUE,,717966,0,10,10,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&targetRef=@p:panasonic:r:2bbe8f57-5257d533&url=%2Ffin5%2Fpanasonic%3FprojectRef%3D%40p%3Apanasonic%3Ar%3A2bbe8fed-c3061e46%26title%3DshowSettings%23targetRef%3D%40p%3Apanasonic%3Ar%3A2bbe8f57-5257d533,0,0,0
1.68734E+12,459,BMS Launch,200,OK,Thread Group 1-29,text,TRUE,,1778,0,10,10,http://10.254.152.98:8080/user/login,0,0,0
1.68734E+12,2696,Login,200,OK,Thread Group 1-28,text,TRUE,,687685,0,10,10,https://10.254.152.98/home,0,0,0
1.68734E+12,118,Logout,200,OK,Thread Group 1-19,text,TRUE,,1778,0,10,10,https://10.254.152.98/user/login,0,0,0
1.68734E+12,10022,Open Project,200,OK,Thread Group 1-25,text,TRUE,,707351,0,10,10,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&url=%2Ffin5%2Fdemo%3FprojectRef%3D%401eedac62-ea569755%26title%3DshowSettings,0,0,0
1.68734E+12,10003,Device Graphs,200,OK,Thread Group 1-21,text,TRUE,,717969,0,10,10,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&targetRef=@p:panasonic:r:2bbe8f57-5257d533&url=%2Ffin5%2Fpanasonic%3FprojectRef%3D%40p%3Apanasonic%3Ar%3A2bbe8fed-c3061e46%26title%3DshowSettings%23targetRef%3D%40p%3Apanasonic%3Ar%3A2bbe8f57-5257d533,0,0,0
